ensembl_gene_id	go_id
111080	FBgn0266347	GO:0015464
111081	FBgn0266347	GO:0007154
111082	FBgn0266347	GO:0023052
111083	FBgn0266347	GO:0098794
111084	FBgn0034299	GO:0005524
111085	FBgn0034299	GO:0005634
111086	FBgn0034299	GO:0005737
111087	FBgn0034299	GO:0005739
111088	FBgn0034299	GO:0005829
111089	FBgn0034299	GO:0009041
111090	FBgn0034299	GO:0004550
111091	FBgn0034299	GO:0006235
111092	FBgn0034299	GO:0004798
111093	FBgn0034299	GO:0006233
111094	FBgn0034299	GO:0006227
111095	FBgn0034299	GO:0016740
111096	FBgn0034299	GO:0046940
111097	FBgn0020767	GO:0007275
111098	FBgn0020767	GO:0019901
111099	FBgn0020767	GO:0005829
111100	FBgn0020767	GO:0016020
111101	FBgn0020767	GO:0009966
111102	FBgn0020767	GO:0070373
111103	FBgn0020767	GO:0043409
111104	FBgn0043806	GO:0016021
111105	FBgn0043806	GO:0016020
111106	FBgn0043806	GO:0003674
111107	FBgn0043806	GO:0008150
111108	FBgn0043806	GO:0005575
111109	FBgn0262487	GO:0003674
111110	FBgn0262487	GO:0008150
111111	FBgn0262487	GO:0005575
111112	FBti0064177	
111113	FBgn0030320	GO:0005634
111114	FBgn0030320	GO:0031146
111115	FBgn0030320	GO:0019005
111116	FBgn0030320	GO:0042742
111117	FBgn0030320	GO:0005515
111118	FBgn0050406	
111119	FBgn0050389	GO:0016021
111120	FBgn0050389	GO:0008017
111121	FBgn0050389	GO:0031965
111122	FBgn0050389	GO:0051015
111123	FBgn0050389	GO:0023041
111124	FBgn0050389	GO:0030867
111125	FBgn0050389	GO:0006935
111126	FBgn0050389	GO:0016020
111127	FBgn0050389	GO:0005783
111128	FBgn0050389	GO:0005789
111129	FBti0060827	
111130	FBgn0032512	GO:0070898
111131	FBgn0032512	GO:0000126
111132	FBgn0032512	GO:0001156
111133	FBgn0032512	GO:0001006
111134	FBgn0032512	GO:0016020
111135	FBgn0032512	GO:0016021
111136	FBgn0051922	GO:0008270
111137	FBgn0051922	GO:0000398
111138	FBgn0051922	GO:0030532
111139	FBgn0051922	GO:0005689
111140	FBgn0051922	GO:0003674
111141	FBgn0051922	GO:0046872
111142	FBti0060917	
111143	FBgn0085316	GO:0003674
111144	FBgn0085316	GO:0008150
111145	FBgn0085316	GO:0005575
111146	FBgn0004903	GO:0003676
111147	FBgn0004903	GO:0003723
111148	FBgn0004903	GO:0003729
111149	FBgn0004903	GO:0007275
111150	FBgn0004903	GO:0030154
111151	FBgn0004903	GO:0007283
111152	FBgn0039590	GO:0005515
111153	FBgn0039590	GO:0003674
111154	FBgn0039590	GO:0005575
111155	FBgn0011836	GO:0045944
111156	FBgn0011836	GO:0005669
111157	FBgn0011836	GO:0006367
111158	FBgn0011836	GO:0005634
111159	FBgn0011836	GO:0003682
111160	FBgn0011836	GO:0008270
111161	FBgn0011836	GO:0008134
111162	FBgn0011836	GO:0008237
111163	FBgn0011836	GO:0006352
111164	FBgn0011836	GO:0051123
111165	FBgn0011836	GO:0017025
111166	FBgn0011836	GO:0006366
111167	FBgn0011836	GO:0000979
111168	FBgn0011836	GO:0000976
111169	FBgn0011836	GO:0016251
111170	FBti0061048	
111171	FBgn0085322	GO:0016021
111172	FBgn0085322	GO:0017059
111173	FBgn0085322	GO:0016020
111174	FBgn0085322	GO:0003674
111175	FBgn0085322	GO:0008150
111176	FBgn0085322	GO:0005575
111177	FBgn0085322	GO:0005783
111178	FBgn0085322	GO:0005789
111179	FBgn0085322	GO:0006665
111180	FBgn0000490	GO:0046982
111181	FBgn0000490	GO:0042803
111182	FBgn0000490	GO:0005615
111183	FBgn0000490	GO:0007443
111184	FBgn0000490	GO:0007498
111185	FBgn0000490	GO:0007476
111186	FBgn0000490	GO:0010629
111187	FBgn0000490	GO:0035214
111188	FBgn0000490	GO:0030509
111189	FBgn0000490	GO:0060395
111190	FBgn0000490	GO:0007507
111191	FBgn0000490	GO:0010002
111192	FBgn0000490	GO:0007281
111193	FBgn0000490	GO:0010628
111194	FBgn0000490	GO:0008586
111195	FBgn0000490	GO:0010862
111196	FBgn0000490	GO:0008083
111197	FBgn0000490	GO:0005125
111198	FBgn0000490	GO:0009953
111199	FBgn0000490	GO:0030707
111200	FBgn0000490	GO:0036098
111201	FBgn0000490	GO:0031252
111202	FBgn0000490	GO:0007442
111203	FBgn0000490	GO:0007474
111204	FBgn0000490	GO:0007444
111205	FBgn0000490	GO:0008201
111206	FBgn0000490	GO:0046843
111207	FBgn0000490	GO:0007391
111208	FBgn0000490	GO:0007427
111209	FBgn0000490	GO:0007455
111210	FBgn0000490	GO:0008354
111211	FBgn0000490	GO:0042078
111212	FBgn0000490	GO:0009950
111213	FBgn0000490	GO:0035215
111214	FBgn0000490	GO:0036099
111215	FBgn0000490	GO:0030718
111216	FBgn0000490	GO:0001745
111217	FBgn0000490	GO:0007458
111218	FBgn0000490	GO:0045464
111219	FBgn0000490	GO:2000736
111220	FBgn0000490	GO:0007304
111221	FBgn0000490	GO:0035158
111222	FBgn0000490	GO:0048542
111223	FBgn0000490	GO:0045572
111224	FBgn0000490	GO:0008360
111225	FBgn0000490	GO:0048018
111226	FBgn0000490	GO:0045570
111227	FBgn0000490	GO:0045705
111228	FBgn0000490	GO:0061327
111229	FBgn0000490	GO:0048619
111230	FBgn0000490	GO:0035224
111231	FBgn0000490	GO:0061320
111232	FBgn0000490	GO:0005518
111233	FBgn0000490	GO:0035263
111234	FBgn0000490	GO:0035222
111235	FBgn0000490	GO:0060391
111236	FBgn0000490	GO:0007313
111237	FBgn0000490	GO:0007378
111238	FBgn0000490	GO:0007516
111239	FBgn0000490	GO:0035230
111240	FBgn0000490	GO:0030721
111241	FBgn0000490	GO:0016015
111242	FBgn0000490	GO:0035156
111243	FBgn0000490	GO:0045595
111244	FBgn0000490	GO:0035309
111245	FBgn0000490	GO:0048636
111246	FBgn0000490	GO:0035217
111247	FBgn0000490	GO:0060323
111248	FBgn0000490	GO:0035168
111249	FBgn0000490	GO:0070700
111250	FBgn0000490	GO:0001715
111251	FBgn0000490	GO:0061352
111252	FBgn0000490	GO:0007352
111253	FBgn0000490	GO:0098898
111254	FBgn0000490	GO:0005576
111255	FBgn0000490	GO:0005515
111256	FBgn0000490	GO:0030154
111257	FBgn0000490	GO:0010033
111258	FBgn0266454	GO:0003674
111259	FBgn0266454	GO:0008150
111260	FBgn0266454	GO:0005575
111261	FBgn0051501	GO:0005634
111262	FBgn0051501	GO:0003723
111263	FBgn0051501	GO:0016973
111264	FBgn0051501	GO:0005515
111265	FBgn0002440	GO:0005886
111266	FBgn0002440	GO:0008010
111267	FBgn0002440	GO:0062129
111268	FBgn0002440	GO:0040003
111269	FBgn0002440	GO:0048471
111270	FBgn0002440	GO:0005737
111271	FBgn0002440	GO:0005198
111272	FBgn0002440	GO:0042302
111273	FBgn0029155	GO:0005739
111274	FBgn0029155	GO:0046872
111275	FBgn0029155	GO:0006090
111276	FBgn0029155	GO:0006108
111277	FBgn0029155	GO:0042593
111278	FBgn0029155	GO:0051287
111279	FBgn0029155	GO:0004473
111280	FBgn0029155	GO:0004470
111281	FBgn0029155	GO:0004471
111282	FBgn0029155	GO:0016491
111283	FBgn0036246	
111284	FBti0064282	
111285	FBtr0304284_df_nrg	
111286	FBgn0029629	GO:0005737
111287	FBgn0029629	GO:0003676
111288	FBgn0029629	GO:0003723
111289	FBgn0029629	GO:0000278
111290	FBgn0029629	GO:0003729
111291	FBgn0029629	GO:0003743
111292	FBgn0029629	GO:0006413
111293	FBgn0029629	GO:0033290
111294	FBgn0029629	GO:0005852
111295	FBgn0029629	GO:0016282
111296	FBgn0029629	GO:0001732
111297	FBgn0029629	GO:0006412
111298	FBgn0029629	GO:0002183
111299	FBti0062346	
111300	FBgn0030085	GO:0005634
111301	FBgn0030085	GO:0003676
111302	FBgn0030085	GO:0005730
111303	FBgn0030085	GO:0003723
111304	FBgn0030085	GO:0000381
111305	FBgn0030085	GO:0000447
111306	FBgn0030085	GO:0000480
111307	FBgn0030085	GO:0034462
111308	FBgn0030085	GO:0000472
111309	FBti0018968	
111310	FBgn0031251	
111311	FBti0062238	
111312	FBti0062560	
111313	FBgn0263612	
111314	FBgn0034825	GO:0042803
111315	FBgn0034825	GO:0005829
111316	FBgn0034825	GO:0016491
111317	FBgn0034825	GO:0005975
111318	FBgn0034825	GO:0051287
111319	FBgn0034825	GO:0009331
111320	FBgn0034825	GO:0006072
111321	FBgn0034825	GO:0016616
111322	FBgn0034825	GO:0006116
111323	FBgn0034825	GO:0004367
111324	FBgn0034825	GO:0046168
111325	FBgn0034825	GO:0006650
111326	FBgn0037098	GO:0004672
111327	FBgn0037098	GO:0005524
111328	FBgn0037098	GO:0005737
111329	FBgn0037098	GO:0006468
111330	FBgn0037098	GO:0004674
111331	FBgn0037098	GO:0090263
111332	FBgn0037098	GO:0035556
111333	FBgn0037098	GO:0046777
111334	FBgn0037098	GO:0035220
111335	FBgn0037098	GO:0010766
111336	FBgn0037098	GO:0019869
111337	FBgn0037098	GO:0019870
111338	FBgn0037098	GO:0032414
111339	FBgn0037098	GO:0050801
111340	FBgn0037098	GO:2000651
111341	FBgn0037098	GO:1903288
111342	FBgn0037098	GO:0016301
111343	FBgn0037098	GO:0016740
111344	FBgn0037098	GO:0016310
111345	FBgn0037098	GO:0106310
111346	FBgn0037098	GO:0004712
111347	FBgn0034330	GO:0005576
111348	FBgn0034330	GO:0006952
111349	FBgn0262786	GO:0016021
111350	FBgn0262786	GO:0016020
111351	FBgn0262786	GO:0003674
111352	FBgn0262786	GO:0008150
111353	FBgn0262786	GO:0005575
111354	FBti0059668	
111355	FBgn0266173	GO:0003674
111356	FBgn0266173	GO:0008150
111357	FBgn0266173	GO:0005575
111358	FBgn0266173	GO:0046872
111359	FBti0059992	
111360	FBgn0026085	GO:0005737
111361	FBgn0026085	GO:0007052
111362	FBgn0026085	GO:0005819
111363	FBgn0026085	GO:0051301
111364	FBgn0026085	GO:0005874
111365	FBgn0026085	GO:0007088
111366	FBgn0026085	GO:0005856
111367	FBgn0026085	GO:0007049
111368	FBgn0039838	GO:0005886
111369	FBgn0039838	GO:0008270
111370	FBgn0039838	GO:0004089
111371	FBgn0039838	GO:0006730
111372	FBgn0039838	GO:0016836
111373	FBgn0039838	GO:0046872
111374	FBgn0039838	GO:0016829
111375	FBgn0023512	GO:0005829
111376	FBgn0023512	GO:0005085
111377	FBgn0023512	GO:0003743
111378	FBgn0023512	GO:0006413
111379	FBgn0023512	GO:0031369
111380	FBgn0023512	GO:0016779
111381	FBgn0023512	GO:0005851
111382	FBgn0023512	GO:0009058
111383	FBgn0023512	GO:0005515
111384	FBgn0023512	GO:0016740
111385	FBgn0023512	GO:0050790
111386	FBgn0263260	GO:0012505
111387	FBgn0263260	GO:0005783
111388	FBgn0263260	GO:0061077
111389	FBgn0263260	GO:0051087
111390	FBgn0263260	GO:0007311
111391	FBgn0263260	GO:0050708
111392	FBgn0263260	GO:0009951
111393	FBgn0263260	GO:0070613
111394	FBgn0265151	
111395	FBgn0031701	GO:0005615
111396	FBgn0031701	GO:0005576
111397	FBgn0031701	GO:0050830
111398	FBgn0031701	GO:0045087
111399	FBgn0031701	GO:0009408
111400	FBgn0031701	GO:0034605
111401	FBgn0031701	GO:0009617
111402	FBgn0031701	GO:0002376
111403	FBgn0031701	GO:0003674
111404	FBgn0014903	GO:0005739
111405	FBgn0014903	GO:0046872
111406	FBgn0014903	GO:0016491
111407	FBgn0014903	GO:0045329
111408	FBgn0014903	GO:0008336
111409	FBgn0014903	GO:0006396
111410	FBgn0014903	GO:0051213
111411	FBgn0014903	GO:1990904
111412	FBgn0014903	GO:0034470
111413	FBgn0014903	GO:1902555
111414	FBgn0051813	GO:0005615
111415	FBgn0051813	GO:0045087
111416	FBgn0051813	GO:0030431
111417	FBgn0051813	GO:0042742
111418	FBgn0051813	GO:0019730
111419	FBgn0051813	GO:0005576
111420	FBgn0051813	GO:0002376
111421	FBgn0052512	GO:0016021
111422	FBgn0052512	GO:0016020
111423	FBgn0052512	GO:0003674
111424	FBgn0052512	GO:0008150
111425	FBgn0052512	GO:0005575
111426	FBti0019714	
111427	FBti0060786	
111428	FBti0063164	
111429	FBgn0033860	GO:0005737
111430	FBgn0033860	GO:0007498
111431	FBgn0033860	GO:0006508
111432	FBgn0033860	GO:0030145
111433	FBgn0033860	GO:0070006
111434	FBgn0033860	GO:0004177
111435	FBgn0033860	GO:0019538
111436	FBgn0033860	GO:0016787
111437	FBgn0033860	GO:0008233
111438	FBgn0036350	
111439	FBgn0263442	
111440	FBgn0063498	GO:0005737
111441	FBgn0063498	GO:0004364
111442	FBgn0063498	GO:0006749
111443	FBgn0063498	GO:0005515
111444	FBgn0063498	GO:0016740
111445	FBgn0032115	GO:0003723
111446	FBgn0032115	GO:0005829
111447	FBgn0032115	GO:0008150
111448	FBgn0032115	GO:0005575
111449	FBti0019747	
111450	FBti0061178	
111451	FBti0061968	
111452	FBgn0032371	GO:0003674
111453	FBgn0032371	GO:0008150
111454	FBgn0032371	GO:0005575
111455	FBgn0028962	GO:0005524
111456	FBgn0028962	GO:0005737
111457	FBgn0028962	GO:0003676
111458	FBgn0028962	GO:0005739
111459	FBgn0028962	GO:0008270
111460	FBgn0028962	GO:0000166
111461	FBgn0028962	GO:0006400
111462	FBgn0028962	GO:0000049
111463	FBgn0028962	GO:0002161
111464	FBgn0028962	GO:0016597
111465	FBgn0028962	GO:0004813
111466	FBgn0028962	GO:0006419
111467	FBgn0028962	GO:0043039
111468	FBgn0028962	GO:0004812
111469	FBgn0028962	GO:0003723
111470	FBgn0028962	GO:0046872
111471	FBgn0028962	GO:0016874
111472	FBgn0028962	GO:0006412
111473	FBgn0028962	GO:0106074
111474	FBgn0266244	
111475	FBti0062388	
111476	FBti0064074	
111477	FBti0062043	
111478	FBgn0037406	GO:0005887
111479	FBgn0037406	GO:0016020
111480	FBgn0037406	GO:0016021
111481	FBgn0037406	GO:0003674
111482	FBgn0037406	GO:0008150
111483	FBti0060647	
111484	FBgn0040730	GO:0003674
111485	FBgn0040730	GO:0008150
111486	FBgn0040730	GO:0005575
111487	FBti0061544	
111488	FBgn0264882	
111489	FBgn0037549	GO:0005524
111490	FBgn0037549	GO:0003676
111491	FBgn0037549	GO:0003723
111492	FBgn0037549	GO:0003724
111493	FBgn0037549	GO:0004386
111494	FBgn0037549	GO:0000166
111495	FBgn0037549	GO:0016787
111496	FBgn0037549	GO:0051171
111497	FBgn0037549	GO:0060255
111498	FBgn0037549	GO:0080090
111499	FBgn0037549	GO:0043229
111500	FBti0019127	
111501	FBgn0261722	GO:0016021
111502	FBgn0261722	GO:0006897
111503	FBgn0261722	GO:0005262
111504	FBgn0261722	GO:0030672
111505	FBgn0261722	GO:0006816
111506	FBgn0261722	GO:0016020
111507	FBgn0261722	GO:0006811
111508	FBgn0261722	GO:0030054
111509	FBgn0261722	GO:0045202
111510	FBgn0261722	GO:0031410
111511	FBgn0261722	GO:0070588
111512	FBgn0261722	GO:0042802
111513	FBgn0261722	GO:0046530
111514	FBgn0261722	GO:0005886
111515	FBgn0261722	GO:0048488
111516	FBgn0261722	GO:0150007
111517	FBgn0261722	GO:0150008
111518	FBgn0261722	GO:0042981
111519	FBgn0261722	GO:0035212
111520	FBgn0261722	GO:0016192
111521	FBgn0261722	GO:0044214
111522	FBgn0261722	GO:0043525
111523	FBgn0261722	GO:0030285
111524	FBgn0261722	GO:0099533
111525	FBgn0037220	GO:0005634
111526	FBgn0037220	GO:0003676
111527	FBgn0037220	GO:0003723
111528	FBgn0037220	GO:0046872
111529	FBgn0037220	GO:0071013
111530	FBgn0037220	GO:0000398
111531	FBgn0037220	GO:0071011
111532	FBgn0037220	GO:0003729
111533	FBgn0037220	GO:0000381
111534	FBgn0037220	GO:0036002
111535	FBgn0037220	GO:0000974
111536	FBgn0037220	GO:0071007
111537	FBgn0037220	GO:0071006
111538	FBgn0037220	GO:0017070
111539	FBgn0037220	GO:0005681
111540	FBti0062522	
111541	FBgn0004394	GO:0045944
111542	FBgn0004394	GO:0005634
111543	FBgn0004394	GO:0003677
111544	FBgn0004394	GO:0006355
111545	FBgn0004394	GO:0007417
111546	FBgn0004394	GO:0003700
111547	FBgn0004394	GO:0000981
111548	FBgn0004394	GO:0030154
111549	FBgn0004394	GO:0001228
111550	FBgn0004394	GO:0048699
111551	FBgn0004394	GO:0014019
111552	FBgn0004394	GO:0007398
111553	FBgn0004394	GO:0000978
111554	FBgn0004394	GO:0006357
111555	FBgn0004394	GO:0048468
111556	FBgn0004394	GO:2000177
111557	FBgn0032390	GO:0005737
111558	FBgn0032390	GO:0000922
111559	FBgn0032390	GO:0008017
111560	FBgn0032390	GO:0005819
111561	FBgn0032390	GO:0051301
111562	FBgn0032390	GO:0032991
111563	FBgn0032390	GO:0007049
111564	FBgn0032390	GO:0005874
111565	FBgn0032390	GO:0072687
111566	FBgn0032390	GO:0005515
111567	FBgn0032390	GO:0005856
111568	FBti0060766	
111569	FBgn0037385	GO:0005737
111570	FBgn0037385	GO:0020037
111571	FBgn0037385	GO:0019825
111572	FBgn0037385	GO:0005344
111573	FBgn0037385	GO:0015671
111574	FBgn0032401	GO:0005634
111575	FBgn0032401	GO:0000977
111576	FBgn0032401	GO:0043565
111577	FBgn0032401	GO:0006357
111578	FBgn0032401	GO:0000981
111579	FBgn0032401	GO:0007265
111580	FBgn0032401	GO:0007474
111581	FBgn0032401	GO:0005515
111582	FBgn0032401	GO:0051171
111583	FBgn0032401	GO:0060255
111584	FBgn0032401	GO:0080090
111585	FBgn0267050	GO:0003674
111586	FBgn0267050	GO:0008150
111587	FBgn0267050	GO:0005575
111588	FBgn0034025	GO:0016021
111589	FBgn0034025	GO:0046872
111590	FBgn0034025	GO:0000139
111591	FBgn0034025	GO:0030246
111592	FBgn0034025	GO:0005794
111593	FBgn0034025	GO:0006486
111594	FBgn0034025	GO:0005795
111595	FBgn0034025	GO:0004653
111596	FBgn0034025	GO:0009312
111597	FBgn0034025	GO:0016020
111598	FBgn0034025	GO:0016740
111599	FBgn0034025	GO:0016757
111600	FBgn0032814	GO:0005634
111601	FBgn0032814	GO:0003677
111602	FBgn0032814	GO:0010468
111603	FBgn0032814	GO:0008270
111604	FBgn0032814	GO:0008150
111605	FBgn0032814	GO:0005575
111606	FBgn0032814	GO:0045944
111607	FBgn0038859	GO:0005549
111608	FBgn0038859	GO:0005576
111609	FBgn0038859	GO:0007606
111610	FBgn0266918	GO:0008270
111611	FBgn0266918	GO:0005634
111612	FBgn0266918	GO:0046872
111613	FBgn0266918	GO:0003674
111614	FBgn0266918	GO:0008150
111615	FBgn0266918	GO:0005575
111616	FBgn0002715	GO:0007275
111617	FBgn0002715	GO:0005634
111618	FBgn0002715	GO:0007143
111619	FBgn0002715	GO:0007065
111620	FBgn0002715	GO:0051301
111621	FBgn0002715	GO:0007062
111622	FBgn0002715	GO:0007140
111623	FBgn0002715	GO:0005694
111624	FBgn0002715	GO:0000775
111625	FBgn0002715	GO:0045132
111626	FBgn0002715	GO:0005721
111627	FBgn0002715	GO:0000780
111628	FBgn0002715	GO:0003674
111629	FBgn0002715	GO:0007049
111630	FBgn0002715	GO:0007059
111631	FBgn0002715	GO:0000779
111632	FBgn0002715	GO:0051321
111633	FBgn0002715	GO:0016043
111634	FBgn0031860	GO:0071949
111635	FBgn0031860	GO:0016491
111636	FBgn0031860	GO:0005777
111637	FBgn0031860	GO:0019478
111638	FBgn0031860	GO:0003884
111639	FBgn0031860	GO:0046416
111640	FBgn0031860	GO:0005737
111641	FBgn0267142	
111642	FBgn0025634	GO:0005634
111643	FBgn0025634	GO:0006325
111644	FBgn0025634	GO:0003674
111645	FBgn0025634	GO:0008150
111646	FBgn0025634	GO:0046872
111647	FBti0062298	
111648	FBgn0035498	GO:0005737
111649	FBgn0035498	GO:0048738
111650	FBgn0035498	GO:0050829
111651	FBgn0035498	GO:0005178
111652	FBgn0035498	GO:0050839
111653	FBgn0035498	GO:0007160
111654	FBgn0035498	GO:0007229
111655	FBgn0035498	GO:0030055
111656	FBgn0035498	GO:0007155
111657	FBgn0035498	GO:0048513
111658	FBgn0050380	GO:0003674
111659	FBgn0050380	GO:0008150
111660	FBgn0050380	GO:0005575
111661	FBgn0259108	GO:0030425
111662	FBgn0259108	GO:0007409
111663	FBgn0259108	GO:0007399
111664	FBgn0259108	GO:0008355
111665	FBgn0259108	GO:0030424
111666	FBgn0259108	GO:0005829
111667	FBgn0259108	GO:0015631
111668	FBgn0259108	GO:0008017
111669	FBgn0259108	GO:0007528
111670	FBgn0259108	GO:0048749
111671	FBgn0259108	GO:0005875
111672	FBgn0259108	GO:0043025
111673	FBgn0259108	GO:0048813
111674	FBgn0259108	GO:0045202
111675	FBgn0259108	GO:0003779
111676	FBgn0259108	GO:0000226
111677	FBgn0259108	GO:0031594
111678	FBgn0259108	GO:1901215
111679	FBgn0259108	GO:0043524
111680	FBgn0259108	GO:0008582
111681	FBgn0259108	GO:0005874
111682	FBgn0259108	GO:0042995
111683	FBgn0259108	GO:0015630
111684	FBgn0259108	GO:0019900
111685	FBgn0259108	GO:0008088
111686	FBgn0259108	GO:0016358
111687	FBgn0259108	GO:0031114
111688	FBgn0259108	GO:0060052
111689	FBgn0259108	GO:0005737
111690	FBgn0259108	GO:0005515
111691	FBgn0259108	GO:0005856
111692	FBti0060252	
111693	FBgn0085409	GO:0016021
111694	FBgn0085409	GO:0005518
111695	FBgn0085409	GO:0016020
111696	FBgn0028689	GO:0043248
111697	FBgn0028689	GO:0005829
111698	FBgn0028689	GO:0006511
111699	FBgn0028689	GO:0005198
111700	FBgn0028689	GO:0005654
111701	FBgn0028689	GO:0043161
111702	FBgn0028689	GO:0005838
111703	FBgn0028689	GO:0007623
111704	FBgn0028689	GO:0000502
111705	FBgn0028689	GO:0008063
111706	FBgn0028689	GO:0008541
111707	FBgn0028689	GO:0005515
111708	FBgn0264710	
111709	FBgn0000063	GO:0004672
111710	FBgn0000063	GO:0005524
111711	FBgn0000063	GO:0005634
111712	FBgn0000063	GO:0007143
111713	FBgn0000063	GO:0000776
111714	FBgn0000063	GO:0005813
111715	FBgn0000063	GO:0032837
111716	FBgn0000063	GO:0016321
111717	FBgn0000063	GO:0005819
111718	FBgn0000063	GO:0007094
111719	FBgn0000063	GO:0051321
111720	FBgn0000063	GO:0006468
111721	FBgn0000063	GO:0004674
111722	FBgn0000063	GO:0034501
111723	FBgn0000063	GO:0018105
111724	FBgn0000063	GO:0001666
111725	FBgn0000063	GO:0007059
111726	FBgn0000063	GO:0048133
111727	FBgn0000063	GO:0004712
111728	FBgn0000063	GO:0007093
111729	FBgn0000063	GO:0000705
111730	FBgn0000063	GO:0051304
111731	FBgn0000063	GO:0000942
111732	FBgn0000063	GO:0033046
111733	FBgn0000063	GO:0033316
111734	FBgn0000063	GO:0043060
111735	FBgn0000063	GO:0044779
111736	FBgn0000063	GO:0000166
111737	FBgn0000063	GO:0016301
111738	FBgn0000063	GO:0016740
111739	FBgn0000063	GO:0016310
111740	FBgn0000063	GO:0000940
111741	FBgn0000063	GO:0006996
111742	FBgn0000063	GO:1905342
111743	FBgn0030241	GO:0005737
111744	FBgn0030241	GO:0008017
111745	FBgn0030241	GO:0007052
111746	FBgn0030241	GO:0005819
111747	FBgn0030241	GO:0051256
111748	FBgn0030241	GO:0000226
111749	FBgn0030241	GO:0000281
111750	FBgn0030241	GO:0000916
111751	FBgn0030241	GO:0051233
111752	FBgn0030241	GO:1990023
111753	FBgn0030241	GO:0005829
111754	FBgn0030241	GO:0005856
111755	FBgn0030241	GO:0032465
111756	FBgn0030241	GO:0001578
111757	FBti0063951	
111758	FBgn0042137	GO:0005737
111759	FBgn0042137	GO:0016491
111760	FBgn0042137	GO:0004022
111761	FBgn0042137	GO:0006066
111762	FBgn0042137	GO:0005829
111763	FBgn0042137	GO:0018455
111764	FBgn0042137	GO:0016616
111765	FBgn0037230	GO:0006508
111766	FBgn0037230	GO:0004222
111767	FBgn0037230	GO:0016787
111768	FBgn0037230	GO:0016485
111769	FBgn0037230	GO:0005886
111770	FBgn0266097	
111771	FBgn0035432	GO:0016021
111772	FBgn0035432	GO:0005886
111773	FBgn0035432	GO:0055085
111774	FBgn0035432	GO:0006812
111775	FBgn0035432	GO:0016324
111776	FBgn0035432	GO:0005385
111777	FBgn0035432	GO:0010312
111778	FBgn0035432	GO:0016323
111779	FBgn0035432	GO:0071577
111780	FBgn0035432	GO:0006882
111781	FBgn0035432	GO:0055069
111782	FBgn0035432	GO:0008324
111783	FBgn0035432	GO:0016020
111784	FBgn0035432	GO:0006829
111785	FBgn0035432	GO:0022883
111786	FBgn0051086	
111787	FBgn0283558	
111788	FBti0060568	
111789	FBti0060670	
111790	FBti0061142	
111791	FBti0020359	
111792	FBgn0010226	GO:0005737
111793	FBgn0010226	GO:0004364
111794	FBgn0010226	GO:0006749
111795	FBgn0010226	GO:0004602
111796	FBgn0010226	GO:0004667
111797	FBgn0010226	GO:0005515
111798	FBgn0010226	GO:0016740
111799	FBgn0010226	GO:0016491
111800	FBgn0010226	GO:0016853
111801	FBgn0010226	GO:0004601
111802	FBgn0010226	GO:0098869
111803	FBgn0010226	GO:0005575
111804	FBgn0010226	GO:0009636
111805	FBgn0034390	GO:0005739
111806	FBgn0034390	GO:0016491
111807	FBgn0034390	GO:0051287
111808	FBgn0034390	GO:0016616
111809	FBgn0034390	GO:0006520
111810	FBgn0034390	GO:0050661
111811	FBgn0034390	GO:0006574
111812	FBgn0034390	GO:0008442
111813	FBgn0034390	GO:0009083
111814	FBgn0034390	GO:0003824
111815	FBti0063634	
111816	FBti0061347	
111817	FBgn0022981	GO:0016021
111818	FBgn0022981	GO:0030425
111819	FBgn0022981	GO:0030424
111820	FBgn0022981	GO:0043025
111821	FBgn0022981	GO:0016020
111822	FBgn0022981	GO:0006814
111823	FBgn0022981	GO:0005272
111824	FBgn0022981	GO:0050975
111825	FBgn0022981	GO:0050966
111826	FBgn0022981	GO:0035725
111827	FBgn0022981	GO:0006811
111828	FBgn0022981	GO:0005887
111829	FBgn0022981	GO:0015280
111830	FBgn0284222	
111831	FBgn0086898	GO:0005737
111832	FBgn0086898	GO:0005829
111833	FBgn0086898	GO:0042067
111834	FBgn0086898	GO:0001737
111835	FBgn0086898	GO:0016318
111836	FBgn0086898	GO:0060071
111837	FBgn0086898	GO:0005515
111838	FBti0061778	
111839	FBti0060941	
111840	FBgn0045980	GO:0004672
111841	FBgn0045980	GO:0005524
111842	FBgn0045980	GO:0005634
111843	FBgn0045980	GO:0005737
111844	FBgn0045980	GO:0005813
111845	FBgn0045980	GO:0005929
111846	FBgn0045980	GO:0006468
111847	FBgn0045980	GO:0004674
111848	FBgn0045980	GO:0007059
111849	FBgn0045980	GO:0000166
111850	FBgn0045980	GO:0016301
111851	FBgn0045980	GO:0016740
111852	FBgn0045980	GO:0016310
111853	FBti0020392	
111854	FBti0063159	
111855	FBgn0003357	GO:0004252
111856	FBgn0003357	GO:0005615
111857	FBgn0003357	GO:0006508
111858	FBgn0003357	GO:0016787
111859	FBgn0003357	GO:0008233
111860	FBgn0003357	GO:0008236
111861	FBgn0003357	GO:0017171
111862	FBti0019573	
111863	FBgn0038398	GO:0005615
111864	FBgn0038398	GO:0006629
111865	FBgn0038398	GO:0016042
111866	FBgn0038398	GO:0080030
111867	FBgn0038398	GO:0016298
111868	FBgn0038398	GO:0004806
111869	FBgn0038398	GO:0005575
111870	FBgn0038398	GO:0016787
111871	FBgn0038398	GO:0005576
111872	FBgn0038398	GO:0052689
111873	FBgn0038398	GO:0017171
111874	FBti0019148	
111875	FBti0059721	
111876	FBgn0003330	GO:0007275
